"SiteID","RegionCode","Region","Location","RawSite","Lat","Long","Habitat","Comments"
1816,"BS","Bering Sea","Norton Sound, Yukon River delta, Uwik Slough","Uwik-2",63.53,-164.13,"Sand-Gravel","monitored site"
1817,"BS","Bering Sea","Norton Sound, Yukon River delta, Uwik Slough","Uwik-3",63.62,-164.3,"Sand-Gravel","monitored site"
1819,"BS","Bering Sea","Norton Sound, Yukon River delta, Elongozhik Slough","Elong-2",63.49,-164.69,"Sand-Gravel","monitored site"
1820,"BS","Bering Sea","Norton Sound, Yukon River delta, Elongozhik Slough","Elong-3",63.54,-164.79,"Sand-Gravel","monitored site"
1821,"BS","Bering Sea","Norton Sound, Yukon River delta, Elongozhik Slough","Elong-4",63.62,-164.91,"Sand-Gravel","monitored site"
1822,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-1",63.45,-163.77,"Sand-Gravel","monitored site"
1823,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-2",63.53,-163.76,"Sand-Gravel","monitored site"
1824,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-3",63.61,-163.77,"Sand-Gravel","one-time site"
1825,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-4",63.69,-163.8,"Sand-Gravel","one-time site"
1826,"BS","Bering Sea","Norton Sound, Yukon River delta, Kawanak Channel","Kawanak-4",63.44,-165.4,"Sand-Gravel","one-time site"
1827,"BS","Bering Sea","Norton Sound, Yukon River delta, Uwik Slough","Uwik-4",63.72,-164.24,"Sand-Gravel","one-time site"
1828,"BS","Bering Sea","Norton Sound, Yukon River delta, Apoon","Apoon-4",63.64,-163.39,"Sand-Gravel","one-time site"
1829,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","91",57.28,-135.57,"not reported",""
1830,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","103",56.73,-134.83,"Eelgrass-Kelp",""
1831,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","104",56.57,-134.94,"Eelgrass",""
1832,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","105",56.57,-134.94,"Sand-Gravel",""
1833,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Kritoi Basin","109",56.58,-134.99,"Kelp",""
1834,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","117",56.72,-134.98,"Eelgrass-Kelp",""
1835,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","124",57.28,-135.55,"Eelgrass",""
1836,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","130",57.28,-135.58,"Kelp",""
1837,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","134",57.29,-135.6,"Kelp",""
1838,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Kane Islands","138",57.32,-135.63,"not reported",""
1839,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Kalinin Bay","150",57.31,-135.78,"Sand-Gravel",""
1840,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","156",57.83,-136.36,"Eelgrass-Kelp",""
1841,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","161",57.83,-136.35,"Eelgrass-Kelp",""
1842,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Ilin Bay","169",57.84,-136.37,"Kelp",""
1843,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Ilin Bay","170",57.84,-136.37,"Kelp",""
1844,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","177",57.81,-136.35,"Eelgrass-Kelp",""
1845,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","182",57.82,-136.4,"Eelgrass-Kelp",""
1846,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","188",57.83,-136.39,"Eelgrass-Kelp",""
1847,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","194",58.32,-136.77,"Kelp",""
1848,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","200",58.32,-136.77,"Kelp",""
1849,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","208",58.27,-136.67,"Kelp",""
1850,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","216",58.27,-136.68,"Kelp",""
1851,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","223",58.29,-136.68,"Kelp",""
1852,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murk Bay","229",58.3,-136.73,"Kelp",""
1853,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murphy Cove","237",58.27,-136.72,"Kelp","long fronds; surgy"
1854,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murk Bay","242",58.3,-136.74,"Kelp","long fronds; surgy"
1855,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","246",56.68,-134.85,"Eelgrass-Kelp",""
1856,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","250",56.57,-134.94,"Kelp",""
1857,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Kritoi Basin","253",56.59,-134.99,"Kelp",""
1858,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Kritoi Basin","254",56.58,-134.99,"Gravel-Cobble","modified beach seine"
1859,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","259",57.28,-135.55,"Sand-Gravel",""
1860,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","266",57.28,-135.58,"Gravel-Cobble",""
1861,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","270",57.29,-135.58,"Gravel-Cobble",""
1862,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","271",57.29,-135.61,"not reported","modified beach seine"
1863,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Kane Islands","276",57.3,-135.63,"Gravel-Cobble",""
1864,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Kane Islands","282",57.32,-135.63,"not reported",""
1865,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Kalinin Bay","286",57.31,-135.78,"Sand-Gravel",""
1866,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Sukoi Point","289",57.32,-135.7,"not reported",""
1867,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","298",57.83,-136.35,"Gravel-Cobble",""
1868,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","300",57.83,-136.35,"not reported",""
1869,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","301",57.83,-136.36,"Eelgrass-Kelp",""
1870,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","302",57.83,-136.35,"Gravel-Cobble",""
1871,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Ilin Bay","308",57.83,-136.37,"Eelgrass",""
1872,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","314",58.33,-136.77,"Eelgrass",""
1873,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","324",58.27,-136.68,"Sand-Gravel",""
1874,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murphy Cove","327",58.26,-136.71,"Sand-Gravel",""
1875,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","382",56.64,-135,"not reported",""
1876,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","383",56.69,-134.98,"not reported",""
1877,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, St. Lazaria","384",56.99,-135.65,"not reported",""
1878,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, St. Lazaria","385",56.98,-135.73,"not reported",""
1879,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound","386",57.34,-135.75,"not reported",""
1880,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","387",57.3,-135.6,"not reported",""
1881,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","388",58.3,-136.8,"not reported",""
1882,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","389",58.26,-136.74,"not reported",""
1883,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","390",58.29,-136.69,"not reported","Haul back time 16:24 and Lat: 58.29095, Long: -136.69851"
1884,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","391",57.29,-135.59,"not reported",""
1885,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","396",59.3,-151.28,"not reported",""
1888,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","399",57.28,-135.55,"Eelgrass","No catch"
1890,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Kalinin Bay","401",57.31,-135.78,"Sand-Gravel",""
1892,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Sinitsin Cove","403",57.32,-135.74,"not reported","Inferred from haul time and associated trackline; no subarea assigned"
1893,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Kane Islands","404",57.32,-135.64,"not reported","Inferred from haul time and associated trackline"
1894,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Ilin Bay","405",57.84,-136.37,"Eelgrass",""
1895,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","406",57.83,-136.35,"Eelgrass-Kelp",""
1896,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","407",57.83,-136.39,"Eelgrass-Kelp",""
1897,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","408",57.82,-136.4,"Eelgrass-Kelp",""
1898,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","409",58.32,-136.77,"Kelp",""
1899,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","410",57.31,-153.16,"Eelgrass",""
1900,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Shearwater Bay","411",57.32,-152.9,"Eelgrass-Kelp",""
1901,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Shearwater Bay","412",57.32,-152.9,"Sand-Gravel",""
1902,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Santa Flavia Bay","413",57.3,-152.84,"Kelp",""
1903,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","414",58.19,-152.35,"Kelp",""
1904,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","415",58.19,-152.33,"Kelp",""
1905,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","416",58.25,-152.27,"not reported",""
1906,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","417",58.25,-152.28,"Kelp","habitat is educated guess"
1907,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","418",58.25,-152.27,"Kelp",""
1908,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","419",58.24,-152.25,"Kelp",""
1909,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","420",58.24,-152.24,"Kelp",""
1910,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","421",59.25,-150.97,"not reported",""
1911,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","422",59.26,-150.97,"not reported",""
1912,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","423",59.27,-150.97,"Kelp",""
1913,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","424",59.31,-151.02,"Eelgrass-Kelp",""
1914,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","425",59.29,-151.12,"Eelgrass",""
1915,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","426",59.3,-151.21,"Eelgrass",""
1916,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay, Coleman Bay","427",59.87,-149.61,"Kelp",""
1917,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","428",56.57,-134.94,"Kelp",""
1918,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Kritoi Basin","429",56.59,-134.99,"Gravel-Cobble",""
1920,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","431",57.28,-135.55,"Sand-Gravel",""
1921,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","432",57.29,-135.58,"Gravel-Cobble",""
1922,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Kalinin Bay","433",57.31,-135.79,"Sand-Gravel",""
1923,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Kane Islands","434",57.32,-135.64,"not reported","Inferred from haul time and associated trackline"
1924,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Ilin Bay","435",57.84,-136.37,"Eelgrass",""
1925,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","436",57.83,-136.35,"Gravel-Cobble",""
1926,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","437",57.83,-136.39,"Eelgrass-Kelp",""
1927,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","438",58.33,-136.76,"not reported",""
1928,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","439",58.32,-136.77,"Gravel-Cobble",""
1929,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","440",58.32,-136.77,"Gravel-Cobble",""
1930,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","441",58.33,-136.77,"Eelgrass",""
1931,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","442",58.27,-136.67,"Sand-Gravel",""
1932,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","443",58.27,-136.68,"Sand-Gravel",""
1933,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murphy Cove","444",58.26,-136.72,"Sand-Gravel",""
1934,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","445",57.35,-153.15,"not reported",""
1935,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","446",57.31,-153.16,"Eelgrass",""
1936,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","447",57.3,-153.19,"Gravel-Cobble",""
1937,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay ","448",57.31,-153.09,"Sand-Gravel","No subarea assigned"
1938,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Shearwater Bay","449",57.32,-152.9,"Eelgrass-Kelp",""
1939,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","450",58.19,-152.35,"Gravel-Cobble",""
1940,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","451",58.19,-152.32,"Gravel-Cobble",""
1941,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","452",58.27,-152.25,"Eelgrass",""
1942,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","453",58.27,-152.25,"Eelgrass",""
1943,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","454",58.25,-152.23,"not reported",""
1944,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","455",58.26,-152.28,"not reported",""
1945,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","456",58.25,-152.28,"not reported",""
1946,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Saposa Bay","457",58.25,-152.26,"not reported",""
1947,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","458",59.25,-150.97,"not reported",""
1948,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","459",59.25,-150.97,"not reported",""
1949,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","460",59.25,-150.97,"not reported",""
1950,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","461",59.27,-150.96,"Eelgrass",""
1951,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","462",59.27,-150.97,"Eelgrass",""
1952,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","463",59.32,-151.03,"Gravel-Cobble",""
1953,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","464",59.31,-151.02,"Gravel-Cobble",""
1954,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","465",59.3,-151.19,"Gravel-Cobble",""
1955,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","466",59.3,-151.2,"Gravel-Cobble",""
1956,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","467",59.28,-151.23,"Gravel-Cobble",""
1957,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay, Coleman Bay","468",59.87,-149.65,"Gravel-Cobble",""
1958,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay","469",59.89,-149.64,"Gravel-Cobble",""
1959,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay","470",59.89,-149.64,"Gravel-Cobble",""
1960,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, St. Lazaria","471",56.99,-135.65,"not reported",""
1961,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, St. Lazaria","472",56.98,-135.73,"not reported",""
1963,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","474",58.19,-136.48,"not reported",""
1964,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","475",58.32,-136.79,"not reported",""
1965,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","476",57.31,-153.11,"not reported",""
1966,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","477",57.31,-153.07,"not reported",""
1969,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","480",57.33,-153.16,"Eelgrass",""
1970,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","486",58.19,-152.34,"Gravel-Cobble",""
1971,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","488",58.19,-152.32,"Gravel-Cobble",""
1972,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","491",58.19,-152.35,"Kelp",""
1973,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay, Kitoi Bay","492",58.19,-152.32,"Eelgrass-Kelp",""
1974,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay","493",58.21,-152.31,"Kelp",""
1975,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","494",57.35,-153.15,"Kelp",""
1976,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","495",57.31,-153.16,"Eelgrass","modified beach seine over edge of dense eel grass - misc. kelps then sand/gravel at shoreline with no vegetation."
1977,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","496",57.33,-153.16,"Eelgrass",""
1978,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","497",57.31,-153.16,"Eelgrass",""
1979,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","498",57.3,-153.11,"not reported",""
1980,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","499",57.3,-152.99,"not reported",""
1981,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Shearwater Bay","500",57.32,-152.9,"Eelgrass-Kelp",""
1982,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Shearwater Bay","501",57.32,-152.91,"Kelp","Brown kelp"
1983,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Santa Flavia Bay","502",57.3,-152.84,"Kelp",""
1984,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","503",57.29,-152.86,"not reported","Jigging on cod"
1985,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","504",57.29,-152.84,"not reported",""
1990,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","509",57.34,-152.88,"Kelp","Bottom depth: 5-9 f; scope: 40 f; speed: 1.5 knots; Lots of port wine colored kelp; may have diminished effectiveness of trawl; kelp brittle but lettuce-like"
1991,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","510",57.3,-153.16,"not reported","Bottom depth: 14-18 f; scope: 95 f; speed: 2.5 knots. Probably started towing before official start; ended at 25 f depth not sure how long at that depth."
1992,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","511",59.27,-150.97,"Eelgrass","net roll; not terrible but diminished effectiveness; caught edge of eelgrass"
1993,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","512",59.27,-150.97,"Kelp",""
1994,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","513",59.27,-150.97,"Kelp","Set on large herring school"
1995,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","514",59.26,-151,"Kelp",""
1996,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","515",59.31,-151.02,"Eelgrass-Kelp",""
